subject_id,item_name,rating,timepoint
10,kinderbueno,1.47,1
10,maltesers,0.8,1
10,cotedorpralinewhite,1.8,1
10,snickers,1.04,1
10,mars,0.67,1
10,redbandcolabottles,0.39,1
10,milkadaim,1.23,1
10,mmspeanuts,0.92,1
10,pinkfondantbiscuit,0.75,1
10,sultanayofruitstrawberry,0.0,1
10,rittersportmilkhazelnut,0.76,1
10,hamkas,1.22,1
10,haribocherries,0.66,1
10,tucminibites,0.82,1
10,cakeslice,0.62,1
10,cotedorpralinemilk,1.65,1
10,tikkelsdrop,0.0,1
10,oreos,1.22,1
10,werthersoriginal,0.27,1
10,schoolkrijtdrop,0.0,1
10,kaneelstokjes,1.29,1
10,nestlenuts,0.84,1
10,almondfilledcake,1.47,1
10,autodroptotalloss,0.55,1
10,crunch,1.08,1
10,cappuccinoontbijtkoek,1.39,1
10,stroopwafel,1.14,1
10,kitkatchunkywhite,1.59,1
10,haribopeaches,0.86,1
10,bounty,0.0,1
10,pringleshotandspicy,0.36,1
10,skittlestropical,0.43,1
10,snackajackscheese,0.1,1
10,lion,1.11,1
10,nestlerolo,0.81,1
10,engelsedrop,0.0,1
10,smarties,0.38,1
10,balisto,0.0,1
10,nestlebros,1.18,1
10,kindermaxi,1.23,1
10,redbanddropfruitduo,0.0,1
10,milkacrispello,1.4,1
10,kitkatchunky,1.18,1
10,btweenhazelnutbar,0.82,1
10,kitkat,1.44,1
10,peanutsticks,1.53,1
10,dovecaramelmilkchocolate,0.86,1
10,kinderbuenowhite,1.57,1
10,wokkelspaprika,0.88,1
10,twix,1.12,1
10,laysclassic,1.33,1
10,mikado,0.69,1
10,chocolatecaramelwafer,0.59,1
10,applecake,0.21,1
10,sugarwaffle,1.07,1
10,milkyway,0.0,1
10,autodropcadillacs,0.8,1
10,cinnamonbiscuit,1.16,1
10,nibbitsticks,1.09,1
10,buglesnachocheese,1.78,1
11,stroopwafel,0.8,1
11,sugarwaffle,0.0,1
11,redbandcolabottles,0.19,1
11,nestlenuts,0.22,1
11,haribocherries,0.52,1
11,kindermaxi,0.42,1
11,btweenhazelnutbar,0.75,1
11,tikkelsdrop,0.21,1
11,cinnamonbiscuit,0.79,1
11,dovecaramelmilkchocolate,0.22,1
11,wokkelspaprika,0.21,1
11,mmspeanuts,0.45,1
11,twix,0.15,1
11,mars,0.18,1
11,applecake,0.0,1
11,milkadaim,0.23,1
11,autodroptotalloss,0.79,1
11,engelsedrop,0.15,1
11,snickers,0.18,1
11,tucminibites,0.17,1
11,hamkas,0.17,1
11,kinderbueno,0.47,1
11,pringleshotandspicy,0.46,1
11,oreos,0.37,1
11,laysclassic,0.47,1
11,cakeslice,0.0,1
11,chocolatecaramelwafer,0.25,1
11,schoolkrijtdrop,0.18,1
11,werthersoriginal,0.22,1
11,kinderbuenowhite,0.43,1
11,almondfilledcake,0.48,1
11,skittlestropical,0.25,1
11,balisto,0.29,1
