subject_id,item_name,rating,timepoint
10,sourapplerings,1.56,1
10,gummysmurfs,0.73,1
10,chocolatecoins,0.0,1
10,lonkasoftnougat,1.33,1
10,foambananas,0.72,1
10,gummyhearts,1.45,1
10,peanutmms,1.71,1
10,blacklicoricewheels,0.02,1
10,smarties,1.78,1
10,gummylips,1.31,1
10,gummyseashells,1.39,1
10,nutscoveredinchocolate,1.39,1
10,gummysharks,1.3,1
10,liquoricetwists,0.38,1
10,jellycandies,1.66,1
10,werthersoriginal,1.23,1
10,marshmallows,0.86,1
10,gummystrawberries,1.03,1
10,rainbowsourbelts,1.14,1
10,foampigs,1.13,1
10,jellybeans,0.8,1
10,redgummyfish,1.36,1
10,colabottles,1.58,1
10,watermelongumballs,1.65,1
10,gummyfriedeggs,0.92,1
10,gummyberries,0.7,1
10,nerds,1.12,1
10,gummycherries,1.66,1
10,chocolatepeanutclusters,1.46,1
10,sugarhearts,1.27,1
10,saltliquoricepretzels,0.82,1
10,candynecklace,1.3,1
10,napoleon,1.27,1
10,liquoriceallsorts,0.77,1
10,winegum,1.43,1
10,sourstrawberrybelts,1.34,1
10,sourstrawberrysticks,0.86,1
10,gummibears,1.88,1
10,yogurtraisins,1.6,1
10,gummypeaches,1.71,1
10,chokotoff,1.23,1
10,sourwatermelonslices,1.22,1
11,chocolatecoins,0.22,1
11,jellybeans,1.62,1
11,napoleon,0.0,1
11,gummypeaches,1.24,1
11,gummysmurfs,1.18,1
11,saltliquoricepretzels,0.0,1
11,winegum,0.53,1
11,nutscoveredinchocolate,0.26,1
11,colabottles,1.06,1
11,gummylips,0.53,1
11,sourstrawberrysticks,0.41,1
11,rainbowsourbelts,0.63,1
11,nerds,0.64,1
11,gummyberries,0.0,1
11,chocolatepeanutclusters,1.64,1
11,smarties,0.0,1
11,gummyseashells,0.67,1
11,foampigs,0.44,1
11,blacklicoricewheels,0.0,1
11,redgummyfish,0.48,1
11,liquoriceallsorts,0.33,1
11,foambananas,0.0,1
11,liquoricetwists,0.14,1
11,gummyfriedeggs,0.79,1
11,gummibears,0.83,1
11,gummystrawberries,1.35,1
11,jellycandies,0.52,1
11,sugarhearts,0.0,1
11,werthersoriginal,0.0,1
11,sourwatermelonslices,0.45,1
11,marshmallows,0.0,1
11,gummycherries,1.41,1
11,sourapplerings,1.58,1
11,watermelongumballs,0.0,1
11,yogurtraisins,0.01,1
11,peanutmms,1.28,1
11,lonkasoftnougat,2.0,1
11,gummysharks,1.14,1
11,chokotoff,2.0,1
11,gummyhearts,0.55,1
11,sourstrawberrybelts,0.73,1
11,candynecklace,0.48,1
12,yogurtraisins,0.0,1
12,colabottles,1.62,1
12,smarties,1.27,1
12,gummysmurfs,2.0,1
12,sugarhearts,0.64,1
12,gummibears,1.11,1
12,gummysharks,1.71,1
12,sourwatermelonslices,2.0,1
12,chocolatecoins,0.0,1
12,foambananas,0.5,1
12,liquoricetwists,0.45,1
12,gummystrawberries,1.56,1
12,blacklicoricewheels,0.0,1
12,redgummyfish,1.13,1
12,jellybeans,0.39,1
12,watermelongumballs,1.22,1
12,foampigs,1.69,1
12,werthersoriginal,0.48,1
12,chokotoff,0.17,1
12,napoleon,0.67,1
12,gummyhearts,1.3,1
12,peanutmms,1.1,1
12,lonkasoftnougat,0.0,1
12,gummyseashells,1.25,1
12,gummyfriedeggs,1.03,1
12,gummylips,1.5,1
12,marshmallows,0.0,1
12,gummypeaches,0.0,1
12,gummyberries,0.0,1
12,winegum,1.16,1
12,gummycherries,1.5,1
12,candynecklace,0.87,1
12,saltliquoricepretzels,0.0,1
12,nutscoveredinchocolate,0.2,1
12,sourstrawberrybelts,1.98,1
12,nerds,0.51,1
12,chocolatepeanutclusters,1.1,1
12,sourstrawberrysticks,2.0,1
12,sourapplerings,0.15,1
12,rainbowsourbelts,1.54,1
12,jellycandies,0.53,1
12,liquoriceallsorts,0.0,1
13,nerds,0.25,1
13,gummystrawberries,1.0,1
13,liquoricetwists,0.87,1
13,sugarhearts,1.32,1
13,chocolatepeanutclusters,1.7,1
13,gummylips,0.31,1
13,smarties,1.74,1
13,gummyberries,0.0,1
13,gummycherries,1.25,1
13,gummyhearts,1.37,1
13,marshmallows,1.41,1
13,liquoriceallsorts,2.0,1
13,candynecklace,0.41,1
13,sourapplerings,2.0,1
13,redgummyfish,0.83,1
13,foampigs,0.79,1
13,foambananas,0.44,1
13,gummysharks,1.36,1
13,gummyfriedeggs,1.12,1
13,colabottles,0.92,1
13,sourwatermelonslices,1.47,1
13,chokotoff,1.08,1
13,blacklicoricewheels,0.0,1
13,peanutmms,2.0,1
13,nutscoveredinchocolate,1.11,1
13,gummibears,0.65,1
13,jellybeans,1.32,1
13,gummysmurfs,0.0,1
13,lonkasoftnougat,1.38,1
13,saltliquoricepretzels,0.28,1
13,sourstrawberrybelts,1.57,1
13,rainbowsourbelts,1.25,1
13,werthersoriginal,2.0,1
13,gummypeaches,1.26,1
13,gummyseashells,0.76,1
13,sourstrawberrysticks,1.73,1
13,winegum,0.85,1
13,watermelongumballs,1.47,1
13,jellycandies,1.34,1
13,napoleon,1.23,1
13,yogurtraisins,0.81,1
13,chocolatecoins,0.29,1
14,nerds,0.41,1
14,lonkasoftnougat,1.06,1
14,sugarhearts,1.55,1
14,winegum,1.46,1
14,jellycandies,1.21,1
14,saltliquoricepretzels,1.91,1
14,jellybeans,1.1,1
14,napoleon,1.39,1
14,blacklicoricewheels,1.96,1
14,foambananas,0.02,1
14,gummyseashells,1.03,1
14,chocolatecoins,1.66,1
14,gummibears,1.46,1
14,nutscoveredinchocolate,1.99,1
14,gummystrawberries,1.67,1
14,rainbowsourbelts,1.43,1
14,sourwatermelonslices,1.62,1
14,redgummyfish,1.07,1
14,candynecklace,1.39,1
14,colabottles,1.06,1
14,gummyfriedeggs,1.05,1
14,sourstrawberrysticks,1.73,1
14,chocolatepeanutclusters,2.0,1
14,marshmallows,1.09,1
14,yogurtraisins,2.0,1
14,liquoricetwists,1.68,1
14,gummyhearts,1.18,1
14,smarties,1.98,1
14,sourstrawberrybelts,1.93,1
14,watermelongumballs,0.11,1
14,gummycherries,1.07,1
14,gummypeaches,0.57,1
14,chokotoff,1.98,1
14,gummysmurfs,1.58,1
14,gummyberries,1.24,1
14,peanutmms,2.0,1
14,gummylips,1.05,1
14,liquoriceallsorts,0.46,1
14,sourapplerings,1.02,1
14,gummysharks,0.74,1
14,werthersoriginal,1.73,1
14,foampigs,0.47,1
15,gummystrawberries,0.55,1
15,lonkasoftnougat,0.72,1
15,gummysmurfs,0.43,1
15,gummyhearts,1.17,1
15,peanutmms,1.64,1
15,chocolatepeanutclusters,1.56,1
15,marshmallows,1.85,1
15,jellycandies,1.21,1
15,gummyseashells,0.32,1
15,foampigs,1.42,1
15,rainbowsourbelts,1.89,1
15,nerds,1.5,1
15,liquoricetwists,0.0,1
15,redgummyfish,0.6,1
15,winegum,1.23,1
15,gummysharks,0.62,1
15,blacklicoricewheels,0.0,1
15,gummyfriedeggs,0.36,1
15,watermelongumballs,1.9,1
15,yogurtraisins,1.6,1
15,nutscoveredinchocolate,1.59,1
15,sourwatermelonslices,1.93,1
15,colabottles,0.31,1
15,chokotoff,1.73,1
15,chocolatecoins,0.0,1
15,saltliquoricepretzels,1.88,1
15,foambananas,1.34,1
15,jellybeans,1.92,1
15,napoleon,1.78,1
15,gummycherries,0.1,1
15,sourstrawberrysticks,1.96,1
15,liquoriceallsorts,0.0,1
15,candynecklace,1.45,1
15,sourstrawberrybelts,2.0,1
15,werthersoriginal,1.22,1
15,smarties,0.57,1
15,sourapplerings,0.09,1
15,gummyberries,1.7,1
15,gummibears,0.35,1
15,sugarhearts,1.57,1
15,gummypeaches,0.88,1
15,gummylips,0.65,1
16,chocolatecoins,0.12,1
