subject_id,item_name,rating
55595b70fdf99b387ae30d2b,swisscheese,30
55595b70fdf99b387ae30d2b,baguette,64
55595b70fdf99b387ae30d2b,doritos,89
55595b70fdf99b387ae30d2b,almonds,98
55595b70fdf99b387ae30d2b,saltinecracker,84
55595b70fdf99b387ae30d2b,butteredpopcorn,66
55595b70fdf99b387ae30d2b,churro,38
55595b70fdf99b387ae30d2b,eggrolls,58
55595b70fdf99b387ae30d2b,madeleine,7
55595b70fdf99b387ae30d2b,apple,83
55595b70fdf99b387ae30d2b,kiwi,24
55595b70fdf99b387ae30d2b,triscuits,78
55595b70fdf99b387ae30d2b,frostedbrownie,91
55595b70fdf99b387ae30d2b,deliturkey,99
55595b70fdf99b387ae30d2b,oatmealraisincookie,12
55595b70fdf99b387ae30d2b,lindtlindorchocolatetruffle,37
55595b70fdf99b387ae30d2b,chocolatewafer,80
55595b70fdf99b387ae30d2b,vanillasoftservecone,95
55595b70fdf99b387ae30d2b,boulebread,32
55595b70fdf99b387ae30d2b,slicedloafbread,98
55595b70fdf99b387ae30d2b,chocolatebark,74
55595b70fdf99b387ae30d2b,tortillachips,76
55595b70fdf99b387ae30d2b,milkchocolate,92
55595b70fdf99b387ae30d2b,twix,100
55595b70fdf99b387ae30d2b,meatballs,21
55595b70fdf99b387ae30d2b,raspberry,72
55595b70fdf99b387ae30d2b,chickentenders,100
55595b70fdf99b387ae30d2b,peanuts,1
55595b70fdf99b387ae30d2b,grape,94
55595b70fdf99b387ae30d2b,potatochips,89
55595b70fdf99b387ae30d2b,toblerone,67
55595b70fdf99b387ae30d2b,darkchocolate,77
55595b70fdf99b387ae30d2b,ritzcracker,87
55595b70fdf99b387ae30d2b,caramel,37
55595b70fdf99b387ae30d2b,vanillawafer,68
55595b70fdf99b387ae30d2b,ryebread,1
55595b70fdf99b387ae30d2b,orange,100
55595b70fdf99b387ae30d2b,twistdonut,32
55595b70fdf99b387ae30d2b,tuilecookie,22
55595b70fdf99b387ae30d2b,plum,1
55595b70fdf99b387ae30d2b,goldendeliciousapple,72
55595b70fdf99b387ae30d2b,blackberry,1
55595b70fdf99b387ae30d2b,nutrigrainbar,74
55595b70fdf99b387ae30d2b,sugarcookie,85
55595b70fdf99b387ae30d2b,wavylays,34
55595b70fdf99b387ae30d2b,pocky,90
55595b70fdf99b387ae30d2b,strawberryicecreamcone,94
55595b70fdf99b387ae30d2b,carrot,1
55595b70fdf99b387ae30d2b,wheatthins,70
55595b70fdf99b387ae30d2b,lemoncake,25
55595b70fdf99b387ae30d2b,peach,1
55595b70fdf99b387ae30d2b,greenbellpepper,49
55595b70fdf99b387ae30d2b,peanutmms,80
55595b70fdf99b387ae30d2b,honeydewmelon,77
55595b70fdf99b387ae30d2b,gouda,20
55595b70fdf99b387ae30d2b,chocolateicecreamcone,84
55595b70fdf99b387ae30d2b,brownie,89
55595b70fdf99b387ae30d2b,cherry,6
55595b70fdf99b387ae30d2b,frenchfries,76
55595b70fdf99b387ae30d2b,thumprintcookie,31
558acd52fdf99b65685f03d9,kiwi,1
558acd52fdf99b65685f03d9,eggrolls,9
558acd52fdf99b65685f03d9,thumprintcookie,1
558acd52fdf99b65685f03d9,vanillawafer,3
558acd52fdf99b65685f03d9,lemoncake,31
558acd52fdf99b65685f03d9,peanuts,1
558acd52fdf99b65685f03d9,wavylays,7
558acd52fdf99b65685f03d9,chocolateicecreamcone,77
558acd52fdf99b65685f03d9,toblerone,18
558acd52fdf99b65685f03d9,strawberryicecreamcone,94
558acd52fdf99b65685f03d9,darkchocolate,98
558acd52fdf99b65685f03d9,potatochips,9
558acd52fdf99b65685f03d9,tuilecookie,1
558acd52fdf99b65685f03d9,goldendeliciousapple,7
558acd52fdf99b65685f03d9,slicedloafbread,8
558acd52fdf99b65685f03d9,swisscheese,50
558acd52fdf99b65685f03d9,meatballs,14
558acd52fdf99b65685f03d9,plum,5
558acd52fdf99b65685f03d9,cherry,1
558acd52fdf99b65685f03d9,frostedbrownie,68
558acd52fdf99b65685f03d9,butteredpopcorn,15
558acd52fdf99b65685f03d9,wheatthins,50
558acd52fdf99b65685f03d9,boulebread,12
558acd52fdf99b65685f03d9,chickentenders,71
558acd52fdf99b65685f03d9,almonds,1
558acd52fdf99b65685f03d9,baguette,6
558acd52fdf99b65685f03d9,carrot,52
558acd52fdf99b65685f03d9,milkchocolate,76
558acd52fdf99b65685f03d9,peanutmms,1
558acd52fdf99b65685f03d9,pocky,36
558acd52fdf99b65685f03d9,brownie,98
558acd52fdf99b65685f03d9,raspberry,25
558acd52fdf99b65685f03d9,tortillachips,71
558acd52fdf99b65685f03d9,apple,13
558acd52fdf99b65685f03d9,ryebread,9
