subject_id,item_name,rating
52,100grand,0.98
52,3musketeers,0.99
52,airheadsblueraspberry,1
52,airheadscherry,0.99
52,airheadsgreenapple,0.99
52,almondjoy,0.21
52,babyruth,0.21
52,blowpopcherry,0.98
52,blowpopsourapple,1.47
52,bunchacrunch,0.99
52,butterfinger,1.48
52,cheesepeanutbuttercrackers,1.47
52,cheetoscrunchy,1.49
52,cheetospuffs,0.99
52,cheezitwhitecheddar,1
52,chexmixcheddar,2.5
52,chipsahoy,0.99
52,crunch,0.99
52,doritosnachocheese,1.47
52,doritospicychili,1
52,dots,2
52,dovecaramelmilkchocolate,1.99
52,dovemilkpeanutbutterbites,0.5
52,funyuns,1.28
52,giantsweetarts,0.98
52,gobstoppers,1.48
52,goldfishcheddar,1.49
52,grandmaschocolatechipcookies,1
52,grandmasoatmealraisincookies,0.99
52,gummywormssour,1.49
52,heathbar,0.98
52,hostesschocolatedonuts,1.51
52,hostesscupcakes,1.27
52,juniorcaramels,2
52,juniormints,1.51
52,keeblerfudgestripes,1.49
52,keeblerrainbowcookies,1.49
52,kettlebbqchips,1.13
52,kettlesaltpepperchips,1.99
52,laffytaffysourapple,0.99
52,laysdillpickle,1.01
52,layssourcreamandonion,1
52,lindtmilkchocolate,2
52,mmsmilkchocolate,1.01
52,mmsmint,1.48
52,mmspeanuts,1.22
52,mmspretzel,0.99
52,mentosrainbow,1
52,milkduds,0.99
52,milkyway,0.98
52,milkywaycaramel,1
52,munchiespeanutbutter,1.5
52,nerdsrope,0.98
52,nerdsstrawberrygrape,1
52,oreos,0.99
52,pez,1.01
52,popcornersjalapeno,0.99
52,popcornerskettle,0.99
52,popcornerswhitecheddar,0.98
52,popcornwhitecheddar,0.99
52,pringlescheddar,0.98
52,pringlesoriginal,0.99
53,100grand,1
53,3musketeers,0.5
53,airheadsblueraspberry,0.49
53,airheadscherry,0.51
53,airheadsgreenapple,0.51
53,airheadswatermelon,2.01
53,almondjoy,0.51
53,babyruth,0.5
53,blowpopblueraspberry,1.49
53,blowpopcherry,1
53,blowpopsourapple,2
53,blowpopwatermelon,1.5
53,bunchacrunch,1.98
53,butterfinger,2.01
53,butterfingerbites,1.99
53,caramelapplepops,1.5
53,cheesepeanutbuttercrackers,2.51
53,cheetoscrunchy,2.5
53,cheetospuffs,1.99
53,cheezit,1.75
53,cheezitwhitecheddar,0.99
53,chexmixcheddar,1.5
53,chexmixtraditional,1.49
53,chipsahoy,1.51
53,comboscheddar,0.49
53,crunch,2.01
53,doritoscoolranch,1.99
53,doritosnachocheese,2
53,doritospicychili,1.5
53,dots,0.5
53,dovecaramelmilkchocolate,0.51
53,dovemilkpeanutbutterbites,0.99
53,famousamos,1.49
53,fritos,1
53,fritosbbq,1
53,funyuns,1
53,ghirardellicaramelsquares,2.5
53,ghirardellidarkchocolatesquares,2.49
53,giantsweetarts,1.99
53,gobstoppers,2
53,goldfishcheddar,1.5
53,goobers,2.98
53,grandmaschocolatechipcookies,1.48
53,grandmasoatmealraisincookies,1
