subject_id,item_name,rating,timepoint
10,laysclassic,0.86,1
10,hamkas,0.87,1
10,wokkelspaprika,0.89,1
10,bounty,0.86,1
10,banana,0.56,1
10,lion,0.71,1
10,redbellpepper,0.72,1
10,maltesers,0.61,1
10,apple,0.2,1
10,babycarrots,0.15,1
10,applecake,0.2,1
10,almondfilledcake,1.0,1
10,plum,0.62,1
10,greengrapes,1.2,1
10,physalis,0.28,1
10,corncob,0.19,1
10,greenbellpepper,0.45,1
10,arugula,0.28,1
10,twix,1.0,1
10,nestlerolo,1.0,1
10,pinkfondantbiscuit,1.22,1
10,nestlebros,0.83,1
10,mandarins,0.8,1
10,kitkat,1.0,1
10,blueberries,0.73,1
10,cotedorpralinemilk,1.0,1
10,milkyway,1.0,1
10,milkadaim,0.83,1
10,smarties,0.54,1
10,cucumber,1.0,1
10,nectarine,1.0,1
10,pear,0.0,1
10,kiwi,0.0,1
10,redgrapes,1.17,1
10,strawberries,1.41,1
10,oreos,1.47,1
10,rittersportmilkhazelnut,1.0,1
10,avocado,1.99,1
10,skittlestropical,1.0,1
10,dovecaramelmilkchocolate,1.0,1
10,sugarwaffle,1.22,1
10,stroopwafel,0.81,1
10,persimmon,1.0,1
10,radishes,0.0,1
10,mmspeanuts,0.51,1
10,blackberries,0.52,1
10,pomegranate,1.0,1
10,nestlenuts,1.0,1
10,tomato,0.45,1
10,greenapple,1.0,1
10,raspberries,0.49,1
10,cherrytomato,0.45,1
10,mars,0.76,1
10,nibbitsticks,0.67,1
10,orange,0.72,1
10,mango,1.59,1
10,kinderbueno,0.7,1
10,snickers,1.0,1
10,buglesnachocheese,0.78,1
10,melon,1.57,1
11,snickers,1.18,1
11,pear,1.22,1
11,dovecaramelmilkchocolate,0.49,1
11,maltesers,0.81,1
11,greengrapes,1.5,1
11,greenbellpepper,0.82,1
11,greenapple,0.82,1
11,strawberries,1.57,1
11,redbellpepper,1.21,1
11,pomegranate,1.53,1
11,almondfilledcake,1.11,1
11,lion,0.85,1
11,nibbitsticks,0.37,1
11,persimmon,1.36,1
11,applecake,1.4,1
11,avocado,1.46,1
11,cucumber,1.36,1
11,orange,1.41,1
11,babycarrots,1.39,1
11,skittlestropical,0.76,1
11,mmspeanuts,1.39,1
11,mandarins,1.2,1
11,apple,1.42,1
11,mango,1.6,1
11,plum,1.66,1
11,buglesnachocheese,1.0,1
11,radishes,0.79,1
11,banana,1.26,1
11,physalis,0.74,1
11,raspberries,1.38,1
11,bounty,1.14,1
11,wokkelspaprika,1.13,1
11,kinderbueno,1.42,1
11,nestlebros,0.82,1
11,stroopwafel,1.04,1
11,kiwi,1.0,1
11,rittersportmilkhazelnut,1.12,1
11,nestlerolo,0.88,1
11,cotedorpralinemilk,0.7,1
11,blackberries,1.39,1
11,pinkfondantbiscuit,1.22,1
11,melon,1.53,1
11,tomato,1.0,1
11,laysclassic,1.39,1
11,kitkat,0.88,1
11,blueberries,1.55,1
11,oreos,0.85,1
11,arugula,1.17,1
11,redgrapes,1.4,1
11,cherrytomato,1.38,1
11,corncob,1.2,1
11,hamkas,0.82,1
11,nectarine,1.65,1
11,smarties,1.3,1
11,nestlenuts,1.0,1
11,sugarwaffle,1.0,1
11,milkyway,1.11,1
11,twix,1.0,1
11,milkadaim,0.66,1
11,mars,0.59,1
12,bounty,0.0,1
12,redgrapes,1.58,1
12,kiwi,1.8,1
12,tomato,0.2,1
12,nestlerolo,0.24,1
12,redbellpepper,0.48,1
12,corncob,1.0,1
12,radishes,0.78,1
12,rittersportmilkhazelnut,0.0,1
12,kinderbueno,0.0,1
12,raspberries,1.81,1
12,mandarins,1.77,1
12,twix,0.73,1
12,snickers,0.0,1
12,smarties,0.0,1
12,stroopwafel,0.0,1
12,orange,0.0,1
12,nestlebros,0.0,1
12,blueberries,1.84,1
12,pomegranate,0.0,1
12,melon,2.0,1
12,mango,0.0,1
12,almondfilledcake,0.0,1
12,blackberries,1.79,1
12,milkyway,0.14,1
12,avocado,0.37,1
12,physalis,0.0,1
12,babycarrots,1.83,1
12,oreos,1.45,1
12,cherrytomato,1.07,1
12,persimmon,0.0,1
12,buglesnachocheese,0.0,1
12,hamkas,0.0,1
12,lion,0.0,1
12,mmspeanuts,0.01,1
12,pinkfondantbiscuit,0.0,1
12,nestlenuts,0.0,1
12,dovecaramelmilkchocolate,0.65,1
12,wokkelspaprika,0.0,1
12,nectarine,1.99,1
12,pear,2.0,1
12,strawberries,2.0,1
12,greenapple,0.37,1
12,greengrapes,1.23,1
12,arugula,0.0,1
12,apple,0.49,1
12,maltesers,0.0,1
12,sugarwaffle,0.0,1
12,skittlestropical,0.0,1
12,applecake,0.0,1
12,plum,0.51,1
12,kitkat,0.98,1
12,banana,0.28,1
12,milkadaim,0.0,1
12,laysclassic,0.0,1
12,cucumber,1.62,1
12,nibbitsticks,0.0,1
12,cotedorpralinemilk,0.0,1
12,mars,0.37,1
12,greenbellpepper,0.39,1
13,nestlenuts,0.12,1
13,strawberries,0.87,1
13,applecake,0.03,1
13,raspberries,1.26,1
13,banana,0.32,1
13,skittlestropical,0.02,1
13,sugarwaffle,0.53,1
13,pear,0.0,1
13,persimmon,0.44,1
13,babycarrots,0.0,1
13,arugula,0.0,1
