subject_id,item_name,rating
s1,orange,99.0
s1,apricot,30.0
s1,banana,95.0
s1,plum,53.0
s1,pineapple,69.0
s1,pear,76.0
s1,blackberry,49.0
s1,blueberry,2.0
s1,cantaloupe,1.0
s1,peach,77.0
s1,cherry,81.0
s1,mandarinorange,86.0
s1,raspberry,99.0
s1,apple,100.0
s1,grape,73.0
s1,nectarine,100.0
s1,greenapple,98.0
s1,greengrapes,64.0
s1,strawberry,99.0
s1,goldendeliciousapple,51.0
s1,honeydewmelon,1.0
s1,watermelon,99.0
s1,kiwi,92.0
s1,greenbellpepper,65.0
s1,carrot,65.0
s1,lettuce,60.0
s1,iceberglettuce,74.0
s1,peanuts,76.0
s1,almonds,72.0
s1,bread,50.0
s1,baguette,49.0
s1,slicedloafbread,100.0
s1,roll,24.0
s1,boulebread,51.0
s1,pretzel,92.0
s1,ryebread,51.0
s1,croissant,98.0
s1,deliturkey,77.0
s1,chickentenders,100.0
s1,meatballs,51.0
s1,gouda,60.0
s1,cheddarcheese,50.0
s1,swisscheese,88.0
s1,barbequechips,100.0
s1,potatochips,95.0
s1,tortillachips,84.0
s1,doritos,78.0
s1,ritzcracker,75.0
s1,saltinecracker,71.0
s1,wheatthins,73.0
s1,eggrolls,98.0
s1,frenchfries,96.0
s1,curlyfries,67.0
s1,popcorn,40.0
s1,butteredpopcorn,80.0
s1,triscuits,50.0
s1,pringles,98.0
s1,wavylays,77.0
s1,chocolateicecreamcone,76.0
s1,popsicle,70.0
s1,haagendazsicecreambar,100.0
s1,strawberryicecreamcone,71.0
s1,vanillasoftservecone,100.0
s1,blueberrymuffin,28.0
s1,banananutmuffin,26.0
s1,lemonpoppyseedmuffin,36.0
s1,nutrigrainbar,21.0
s1,grahamcracker,70.0
s1,churro,100.0
s1,twistdonut,99.0
s1,chocolatechipcookie,78.0
s1,tuilecookie,82.0
s1,madeleine,100.0
s1,oatmealraisincookie,30.0
s1,petitécolier,51.0
s1,thumprintcookie,51.0
s1,sugarcookie,79.0
s1,vanillawafer,56.0
s1,chocolatewafer,67.0
s1,stroopwafel,54.0
s1,chocolatebark,41.0
s1,darkchocolate,67.0
s1,ferrerorocher,100.0
s1,kitkat,100.0
s1,milkchocolate,64.0
s1,pocky,99.0
s1,toblerone,52.0
s1,lindtlindorchocolatetruffle,57.0
s1,twix,1.0
s1,caramel,79.0
s1,gumdrops,97.0
s1,lolipop,69.0
s1,mms,88.0
s1,peanutmms,100.0
s1,brioche,50.0
s1,brownie,80.0
s1,frostedbrownie,48.0
s1,raisinspicecake,19.0
s1,fruitcake,26.0
s1,lemoncake,51.0
s2,orange,93.0
s2,apricot,71.0
s2,banana,88.0
s2,plum,94.0
s2,pineapple,98.0
s2,pear,96.0
s2,blackberry,94.0
s2,blueberry,93.0
s2,cantaloupe,53.0
s2,peach,98.0
s2,cherry,97.0
s2,mandarinorange,96.0
s2,raspberry,87.0
s2,apple,95.0
s2,grape,96.0
s2,nectarine,97.0
s2,greenapple,97.0
s2,greengrapes,97.0
s2,strawberry,94.0
s2,goldendeliciousapple,91.0
s2,honeydewmelon,56.0
s2,watermelon,95.0
s2,kiwi,96.0
s2,greenbellpepper,91.0
s2,carrot,89.0
s2,lettuce,64.0
s2,iceberglettuce,71.0
s2,peanuts,56.0
s2,almonds,58.0
s2,bread,80.0
s2,baguette,85.0
s2,slicedloafbread,64.0
s2,roll,58.0
s2,boulebread,74.0
s2,pretzel,73.0
s2,ryebread,82.0
s2,croissant,88.0
s2,deliturkey,79.0
s2,chickentenders,71.0
s2,meatballs,56.0
s2,gouda,80.0
s2,cheddarcheese,96.0
s2,swisscheese,97.0
s2,barbequechips,62.0
s2,potatochips,64.0
s2,tortillachips,62.0
s2,doritos,53.0
s2,ritzcracker,54.0
s2,saltinecracker,59.0
s2,wheatthins,59.0
s2,eggrolls,93.0
s2,frenchfries,92.0
s2,curlyfries,89.0
s2,popcorn,56.0
s2,butteredpopcorn,54.0
s2,triscuits,47.0
s2,pringles,63.0
s2,wavylays,62.0
s2,chocolateicecreamcone,58.0
s2,popsicle,78.0
s2,haagendazsicecreambar,56.0
s2,strawberryicecreamcone,50.0
s2,vanillasoftservecone,53.0
s2,blueberrymuffin,62.0
s2,banananutmuffin,53.0
s2,lemonpoppyseedmuffin,50.0
s2,nutrigrainbar,46.0
s2,grahamcracker,55.0
s2,churro,86.0
s2,twistdonut,61.0
s2,chocolatechipcookie,94.0
s2,tuilecookie,56.0
s2,madeleine,57.0
s2,oatmealraisincookie,62.0
s2,petitécolier,57.0
s2,thumprintcookie,51.0
s2,sugarcookie,55.0
s2,vanillawafer,51.0
s2,chocolatewafer,55.0
s2,stroopwafel,96.0
s2,chocolatebark,63.0
s2,darkchocolate,84.0
s2,ferrerorocher,96.0
s2,kitkat,83.0
s2,milkchocolate,82.0
s2,pocky,61.0
s2,toblerone,89.0
s2,lindtlindorchocolatetruffle,76.0
s2,twix,76.0
s2,caramel,54.0
s2,gumdrops,45.0
s2,lolipop,53.0
s2,mms,85.0
s2,peanutmms,80.0
s2,brioche,71.0
s2,brownie,66.0
s2,frostedbrownie,65.0
s2,raisinspicecake,47.0
s2,fruitcake,50.0
s2,lemoncake,56.0
s3,orange,89.0
s3,apricot,74.0
s3,banana,89.0
s3,plum,86.0
s3,pineapple,79.0
s3,pear,86.0
s3,blackberry,85.0
s3,blueberry,84.0
s3,cantaloupe,91.0
s3,peach,85.0
s3,cherry,85.0
s3,mandarinorange,92.0
s3,raspberry,85.0
s3,apple,88.0
s3,grape,91.0
s3,nectarine,83.0
s3,greenapple,98.0
s3,greengrapes,89.0
s3,strawberry,94.0
s3,goldendeliciousapple,93.0
s3,honeydewmelon,77.0
s3,watermelon,84.0
s3,kiwi,86.0
s3,greenbellpepper,68.0
s3,carrot,94.0
s3,lettuce,81.0
s3,iceberglettuce,93.0
s3,peanuts,82.0
s3,almonds,91.0
s3,bread,78.0
s3,baguette,80.0
s3,slicedloafbread,80.0
s3,roll,82.0
s3,boulebread,74.0
s3,pretzel,74.0
s3,ryebread,70.0
s3,croissant,78.0
s3,deliturkey,73.0
s3,chickentenders,78.0
s3,meatballs,79.0
s3,gouda,74.0
s3,cheddarcheese,78.0
s3,swisscheese,78.0
s3,barbequechips,83.0
s3,potatochips,83.0
s3,tortillachips,64.0
s3,doritos,74.0
s3,ritzcracker,85.0
s3,saltinecracker,76.0
s3,wheatthins,83.0
s3,eggrolls,90.0
s3,frenchfries,87.0
s3,curlyfries,78.0
s3,popcorn,84.0
s3,butteredpopcorn,80.0
s3,triscuits,73.0
s3,pringles,80.0
s3,wavylays,76.0
s3,chocolateicecreamcone,82.0
s3,popsicle,82.0
s3,haagendazsicecreambar,75.0
s3,strawberryicecreamcone,81.0
s3,vanillasoftservecone,88.0
s3,blueberrymuffin,77.0
s3,banananutmuffin,70.0
s3,lemonpoppyseedmuffin,75.0
s3,nutrigrainbar,71.0
s3,grahamcracker,82.0
s3,churro,70.0
s3,twistdonut,76.0
s3,chocolatechipcookie,81.0
s3,tuilecookie,82.0
s3,madeleine,76.0
s3,oatmealraisincookie,78.0
s3,petitécolier,72.0
s3,thumprintcookie,84.0
s3,sugarcookie,85.0
s3,vanillawafer,82.0
s3,chocolatewafer,74.0
s3,stroopwafel,73.0
s3,chocolatebark,67.0
s3,darkchocolate,82.0
s3,ferrerorocher,82.0
s3,kitkat,76.0
s3,milkchocolate,66.0
s3,pocky,50.0
s3,toblerone,74.0
s3,lindtlindorchocolatetruffle,84.0
s3,twix,80.0
s3,caramel,72.0
s3,gumdrops,81.0
s3,lolipop,78.0
s3,mms,84.0
s3,peanutmms,81.0
s3,brioche,80.0
s3,brownie,72.0
s3,frostedbrownie,84.0
s3,raisinspicecake,85.0
s3,fruitcake,80.0
s3,lemoncake,86.0
s4,orange,5.0
s4,apricot,65.0
s4,banana,81.0
s4,plum,62.0
s4,pineapple,64.0
s4,pear,37.0
s4,blackberry,72.0
s4,blueberry,73.0
s4,cantaloupe,66.0
s4,peach,73.0
s4,cherry,68.0
s4,mandarinorange,10.0
s4,raspberry,80.0
s4,apple,77.0
s4,grape,70.0
s4,nectarine,76.0
s4,greenapple,78.0
s4,greengrapes,65.0
s4,strawberry,66.0
s4,goldendeliciousapple,55.0
s4,honeydewmelon,69.0
s4,watermelon,1.0
s4,kiwi,64.0
s4,greenbellpepper,6.0
s4,carrot,70.0
s4,lettuce,52.0
s4,iceberglettuce,40.0
s4,peanuts,45.0
s4,almonds,51.0
s4,bread,14.0
s4,baguette,38.0
s4,slicedloafbread,24.0
s4,roll,31.0
s4,boulebread,36.0
s4,pretzel,57.0
s4,ryebread,34.0
s4,croissant,51.0
s4,deliturkey,64.0
s4,chickentenders,65.0
s4,meatballs,13.0
s4,gouda,26.0
s4,cheddarcheese,73.0
s4,swisscheese,8.0
s4,barbequechips,21.0
s4,potatochips,26.0
s4,tortillachips,33.0
s4,doritos,16.0
s4,ritzcracker,39.0
s4,saltinecracker,37.0
s4,wheatthins,22.0
s4,eggrolls,43.0
s4,frenchfries,62.0
s4,curlyfries,42.0
s4,popcorn,49.0
s4,butteredpopcorn,19.0
s4,triscuits,9.0
s4,pringles,49.0
s4,wavylays,4.0
s4,chocolateicecreamcone,32.0
s4,popsicle,19.0
s4,haagendazsicecreambar,50.0
s4,strawberryicecreamcone,50.0
s4,vanillasoftservecone,40.0
s4,blueberrymuffin,47.0
s4,banananutmuffin,24.0
s4,lemonpoppyseedmuffin,17.0
s4,nutrigrainbar,50.0
s4,grahamcracker,26.0
s4,churro,36.0
s4,twistdonut,50.0
s4,chocolatechipcookie,52.0
s4,tuilecookie,37.0
s4,madeleine,34.0
s4,oatmealraisincookie,50.0
s4,petitécolier,55.0
s4,thumprintcookie,20.0
s4,sugarcookie,37.0
s4,vanillawafer,42.0
s4,chocolatewafer,78.0
s4,stroopwafel,51.0
s4,chocolatebark,59.0
s4,darkchocolate,80.0
s4,ferrerorocher,60.0
s4,kitkat,55.0
s4,milkchocolate,83.0
s4,pocky,50.0
s4,toblerone,74.0
s4,lindtlindorchocolatetruffle,66.0
s4,twix,55.0
s4,caramel,66.0
s4,gumdrops,9.0
s4,lolipop,4.0
s4,mms,42.0
s4,peanutmms,40.0
s4,brioche,27.0
s4,brownie,76.0
s4,frostedbrownie,71.0
s4,raisinspicecake,13.0
s4,fruitcake,24.0
s4,lemoncake,10.0
s5,orange,90.0
s5,apricot,50.0
s5,banana,52.0
s5,plum,59.0
s5,pineapple,72.0
s5,pear,79.0
s5,blackberry,50.0
s5,blueberry,86.0
s5,cantaloupe,78.0
s5,peach,79.0
s5,cherry,69.0
s5,mandarinorange,83.0
s5,raspberry,42.0
s5,apple,73.0
s5,grape,75.0
s5,nectarine,72.0
s5,greenapple,27.0
s5,greengrapes,88.0
s5,strawberry,61.0
s5,goldendeliciousapple,64.0
s5,honeydewmelon,38.0
s5,watermelon,79.0
s5,kiwi,42.0
s5,greenbellpepper,33.0
s5,carrot,63.0
s5,lettuce,61.0
s5,iceberglettuce,50.0
s5,peanuts,52.0
s5,almonds,59.0
s5,bread,72.0
s5,baguette,59.0
s5,slicedloafbread,67.0
s5,roll,64.0
s5,boulebread,80.0
s5,pretzel,88.0
s5,ryebread,72.0
s5,croissant,85.0
s5,deliturkey,100.0
s5,chickentenders,100.0
s5,meatballs,51.0
s5,gouda,88.0
s5,cheddarcheese,100.0
s5,swisscheese,100.0
s5,barbequechips,86.0
s5,potatochips,97.0
s5,tortillachips,25.0
s5,doritos,81.0
s5,ritzcracker,51.0
s5,saltinecracker,50.0
s5,wheatthins,76.0
s5,eggrolls,99.0
s5,frenchfries,79.0
s5,curlyfries,85.0
s5,popcorn,93.0
s5,butteredpopcorn,98.0
s5,triscuits,71.0
s5,pringles,88.0
s5,wavylays,100.0
s5,chocolateicecreamcone,61.0
s5,popsicle,83.0
s5,haagendazsicecreambar,94.0
s5,strawberryicecreamcone,67.0
s5,vanillasoftservecone,99.0
s5,blueberrymuffin,63.0
s5,banananutmuffin,88.0
s5,lemonpoppyseedmuffin,79.0
s5,nutrigrainbar,61.0
