subject_id,item_name,rating
1000,grapes,4.0
1000,minimuffins,5.0
1000,falafelwithpita,3.0
1000,bagelplain,5.0
1000,avocado,4.0
1000,potatochips,5.0
1000,ritz,4.0
1000,kettlecorn,5.0
1000,grahamcrackers,4.0
1000,popsicles,5.0
1000,celerysticks,4.0
1000,doughnuts,5.0
1000,skittles,4.0
1000,cocktailshrimp,5.0
1000,deliturkey,2.0
1000,kiwi,2.0
1000,cupcakes,4.0
1000,sunchips,5.0
1000,mushrooms,1.0
1000,oreos,5.0
1000,broccoli,5.0
1000,yogurtpretzels,5.0
1000,strawberries,4.0
1000,blueberries,4.0
1000,sourpatch,5.0
1000,sweetpotato,3.0
1000,lox,1.0
1000,eggs,4.0
1000,edamame,5.0
1000,appleslices,4.0
1000,cookies,5.0
1000,pretzels,4.0
1000,triscuits,2.0
1000,chocolatepretzels,5.0
1000,granolabar,1.0
1000,cheesecubes,5.0
1000,ricecakes,2.0
1000,cheezits,1.0
1000,olives,2.0
1000,mango,4.0
1000,orangeslices,2.0
1000,sushi,1.0
1000,salami,4.0
1000,poptarts,5.0
1000,trailmix,5.0
1000,bakedpotato,4.0
1000,doritos,5.0
1000,croissant,4.0
1000,kitkat,5.0
1000,mms,4.0
1000,swedishfish,5.0
1000,banana,2.0
1000,cucumberslices,4.0
1000,cherrytomato,2.0
1000,corncob,5.0
1000,wheatbread,4.0
1000,cantaloupe,5.0
1000,saltines,4.0
1000,raspberries,4.0
1000,cherries,5.0
1000,carrotsticks,3.0
1000,pear,4.0
1000,peaches,1.0
1000,icecream,5.0
1000,americancheese,4.0
1001,croissant,4.0
1001,banana,5.0
1001,cheezits,4.0
1001,granolabar,4.0
1001,deliturkey,3.0
1001,popsicles,4.0
1001,wheatbread,5.0
1001,corncob,5.0
1001,avocado,4.0
1001,appleslices,4.0
1001,mango,4.0
1001,kitkat,5.0
1001,triscuits,5.0
1001,bakedpotato,5.0
1001,cherries,4.0
1001,kiwi,4.0
1001,edamame,2.0
1001,raspberries,4.0
1001,doritos,5.0
1001,cocktailshrimp,2.0
1001,ricecakes,4.0
1001,celerysticks,3.0
1001,sourpatch,2.0
1001,poptarts,3.0
1001,sweetpotato,3.0
1001,cherrytomato,3.0
1001,eggs,4.0
1001,sushi,3.0
1001,minimuffins,4.0
1001,cantaloupe,4.0
1001,ritz,4.0
1001,falafelwithpita,4.0
1001,swedishfish,4.0
1001,cheesecubes,4.0
1001,pear,5.0
1001,chocolatepretzels,4.0
1001,mms,5.0
1001,peaches,4.0
1001,pretzels,4.0
1001,broccoli,3.0
1001,sunchips,1.0
1001,doughnuts,5.0
1001,icecream,2.0
1001,mushrooms,3.0
1001,grapes,3.0
1001,saltines,3.0
1001,yogurtpretzels,4.0
1001,trailmix,5.0
1001,olives,4.0
1001,grahamcrackers,5.0
1001,carrotsticks,4.0
1001,cupcakes,5.0
1001,orangeslices,3.0
1001,bagelplain,4.0
1001,americancheese,3.0
1001,blueberries,4.0
1001,cookies,5.0
1001,oreos,5.0
1001,lox,4.0
1001,potatochips,5.0
1001,skittles,5.0
1001,cucumberslices,2.0
1001,salami,5.0
1001,strawberries,5.0
1001,kettlecorn,4.0
1009,pretzels,4.0
1009,swedishfish,1.0
1009,icecream,5.0
1009,cheesecubes,5.0
1009,corncob,4.0
1009,mango,2.0
1009,deliturkey,5.0
1009,raspberries,5.0
1009,kitkat,5.0
1009,cantaloupe,1.0
1009,saltines,4.0
1009,grapes,5.0
1009,ricecakes,3.0
1009,minimuffins,5.0
1009,triscuits,4.0
1009,cucumberslices,4.0
1009,sunchips,4.0
1009,cookies,5.0
1009,avocado,4.0
1009,blueberries,5.0
1009,kettlecorn,3.0
1009,kiwi,4.0
1009,banana,2.0
1009,wheatbread,5.0
1009,americancheese,4.0
1009,broccoli,5.0
1009,pear,2.0
1009,potatochips,4.0
1009,croissant,5.0
1009,sourpatch,4.0
1009,eggs,5.0
1009,doughnuts,5.0
1009,popsicles,4.0
1009,cupcakes,5.0
1009,bagelplain,5.0
1009,falafelwithpita,4.0
1009,doritos,5.0
1009,skittles,5.0
1009,cherries,4.0
1009,salami,4.0
1009,sweetpotato,1.0
1009,bakedpotato,5.0
1009,cherrytomato,2.0
1009,edamame,4.0
1009,grahamcrackers,5.0
1009,chocolatepretzels,5.0
1009,sushi,5.0
1009,appleslices,4.0
1009,ritz,5.0
1009,mushrooms,2.0
1009,olives,1.0
