subject_id,item_name,rating,timepoint
10,foambananas,0.18,1
10,gummypeaches,1.87,1
10,colabottles,1.7,1
10,gummylips,0.41,1
10,gummibears,1.37,1
10,sourapplerings,1.78,1
10,redgummyfish,0.9,1
10,marshmallows,1.21,1
10,napoleon,0.0,1
10,sugarhearts,0.01,1
10,sourstrawberrysticks,1.83,1
10,saltliquoricepretzels,1.86,1
10,chocolatecoins,0.03,1
10,watermelongumballs,0.0,1
10,peanutmms,2.0,1
10,gummystrawberries,1.86,1
10,rainbowsourbelts,1.82,1
10,sourwatermelonslices,1.11,1
10,winegum,1.47,1
10,jellybeans,0.93,1
10,candynecklace,0.06,1
10,jellycandies,0.25,1
10,werthersoriginal,0.57,1
10,gummyberries,0.61,1
10,gummyseashells,1.03,1
10,chocolatepeanutclusters,1.88,1
10,liquoriceallsorts,1.24,1
10,sourstrawberrybelts,1.74,1
10,nerds,0.63,1
10,liquoricetwists,0.38,1
10,foampigs,1.57,1
10,gummysharks,1.03,1
10,gummycherries,1.5,1
10,gummyhearts,0.83,1
10,blacklicoricewheels,1.78,1
10,smarties,0.2,1
10,yogurtraisins,1.08,1
10,chokotoff,1.23,1
10,nutscoveredinchocolate,1.63,1
10,gummyfriedeggs,0.14,1
10,gummysmurfs,1.49,1
10,lonkasoftnougat,0.66,1
11,gummylips,0.61,1
11,gummyhearts,1.17,1
11,yogurtraisins,0.46,1
11,foambananas,0.06,1
11,colabottles,1.7,1
11,peanutmms,1.92,1
11,marshmallows,0.53,1
11,nutscoveredinchocolate,1.73,1
11,werthersoriginal,1.75,1
11,sourapplerings,1.99,1
11,gummypeaches,1.99,1
11,sourstrawberrysticks,0.88,1
11,gummyfriedeggs,1.71,1
11,saltliquoricepretzels,0.06,1
11,gummycherries,1.88,1
11,jellycandies,1.65,1
11,chocolatepeanutclusters,1.99,1
11,watermelongumballs,1.7,1
11,gummystrawberries,1.03,1
11,liquoricetwists,0.02,1
11,sourstrawberrybelts,1.84,1
11,sugarhearts,0.46,1
11,gummyseashells,1.08,1
11,napoleon,1.14,1
11,foampigs,0.42,1
11,rainbowsourbelts,0.91,1
11,jellybeans,0.44,1
11,nerds,1.31,1
11,redgummyfish,0.63,1
11,sourwatermelonslices,1.43,1
11,winegum,0.95,1
11,chokotoff,1.03,1
11,gummysharks,1.1,1
11,gummyberries,1.77,1
11,blacklicoricewheels,0.0,1
11,liquoriceallsorts,0.96,1
11,gummibears,1.11,1
11,chocolatecoins,0.01,1
11,lonkasoftnougat,1.98,1
11,smarties,1.97,1
11,gummysmurfs,0.15,1
11,candynecklace,0.94,1
12,napoleon,1.09,1
12,winegum,1.27,1
12,sourapplerings,1.68,1
12,gummylips,2.0,1
12,gummyseashells,1.98,1
12,foambananas,1.11,1
12,saltliquoricepretzels,0.0,1
12,redgummyfish,1.53,1
12,marshmallows,1.48,1
12,foampigs,1.52,1
12,colabottles,1.55,1
12,chocolatepeanutclusters,2.0,1
12,sourstrawberrybelts,1.75,1
12,gummyberries,0.0,1
12,werthersoriginal,1.59,1
12,gummyhearts,1.63,1
12,gummibears,1.75,1
12,sourwatermelonslices,1.81,1
12,jellybeans,1.82,1
12,liquoricetwists,0.0,1
12,chocolatecoins,0.0,1
12,sugarhearts,1.2,1
12,gummysmurfs,1.55,1
12,gummypeaches,1.72,1
12,peanutmms,1.14,1
12,blacklicoricewheels,0.0,1
12,jellycandies,1.53,1
12,chokotoff,0.24,1
12,gummyfriedeggs,1.25,1
12,smarties,1.32,1
12,gummysharks,1.7,1
12,candynecklace,1.55,1
12,sourstrawberrysticks,2.0,1
12,yogurtraisins,1.29,1
12,liquoriceallsorts,0.0,1
12,rainbowsourbelts,1.69,1
12,lonkasoftnougat,1.74,1
